https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1.66261E+12,9/8/22 4:00,LTC/USD,56.92,59.92,56.09,59.46,14551.50642,865232.5717
1.6626E+12,9/8/22 0:00,LTC/USD,57.3,58.61,56.09,57.92,11912.7731,689987.818
1.66252E+12,9/7/22 4:00,LTC/USD,53.51,58.29,53.51,56.92,3736.74624,212695.596
1.66251E+12,9/7/22 0:00,LTC/USD,54.08,58.29,52.89,57.3,10840.91311,621184.3212
1.66244E+12,9/6/22 4:00,LTC/USD,60.13,60.59,52.89,53.51,17284.86175,924912.9522
1.66242E+12,9/6/22 0:00,LTC/USD,60.38,62.68,54.02,54.08,15932.8065,861646.1755
1.66235E+12,9/5/22 4:00,LTC/USD,60.72,62.68,59.26,60.13,10673.53083,641799.4088
1.66234E+12,9/5/22 0:00,LTC/USD,60.92,61.59,59.26,60.38,10107.50144,610290.9369
1.66226E+12,9/4/22 4:00,LTC/USD,59.69,61.59,58.65,60.72,8145.13994,494572.8972
1.66225E+12,9/4/22 0:00,LTC/USD,60.16,61.01,58.65,60.92,7198.87154,438555.2542
1.66218E+12,9/3/22 4:00,LTC/USD,61.33,62.2,59.13,59.69,9212.87959,549916.7827
1.66216E+12,9/3/22 0:00,LTC/USD,61.12,62.2,59.62,60.16,10762.75086,647487.0917
1.66209E+12,9/2/22 4:00,LTC/USD,57.79,62.4,56.9,61.33,14592.83251,894978.4178
1.66208E+12,9/2/22 0:00,LTC/USD,57.51,62.4,56.5,61.12,14006.82252,856096.9924
1.662E+12,9/1/22 4:00,LTC/USD,54.27,58.09,54.16,57.79,10712.62111,619082.3739
1.66199E+12,9/1/22 0:00,LTC/USD,53.75,57.78,53.24,57.51,9739.91539,560142.5341
1.66192E+12,8/31/22 4:00,LTC/USD,54.68,56.07,53.24,54.27,6061.11656,328936.7957
1.6619E+12,8/31/22 0:00,LTC/USD,52.82,55.23,52.82,53.75,10467.04033,562603.4177
1.66183E+12,8/30/22 4:00,LTC/USD,55.67,56.31,51.84,54.68,8839.40442,483338.6337
1.66182E+12,8/30/22 0:00,LTC/USD,55.82,56.31,51.84,52.82,7534.99665,397998.5231
1.66175E+12,8/29/22 4:00,LTC/USD,54.87,56.7,53.76,55.67,10618.99663,591159.5424
1.66173E+12,8/29/22 0:00,LTC/USD,53.31,56.7,52.52,55.82,12328.26584,688163.7992
1.66166E+12,8/28/22 4:00,LTC/USD,52.85,55.99,52.52,54.87,9929.64638,544839.6969
1.66164E+12,8/28/22 0:00,LTC/USD,53.06,55.99,52.5,53.31,8778.61024,467987.7119
1.66157E+12,8/27/22 4:00,LTC/USD,52.76,53.41,51.72,52.85,5641.93114,298176.0607
1.66156E+12,8/27/22 0:00,LTC/USD,52.75,53.41,51.72,53.06,5514.61068,292605.2427
1.66149E+12,8/26/22 4:00,LTC/USD,56.28,58.37,52.11,52.76,14076.8046,742692.2107
1.66147E+12,8/26/22 0:00,LTC/USD,56.63,58.37,52.11,52.75,14481.54458,763901.4766
1.6614E+12,8/25/22 4:00,LTC/USD,56.15,57.52,55.85,56.28,11047.97958,621780.2908
1.66139E+12,8/25/22 0:00,LTC/USD,56.49,57.52,55.85,56.63,10818.51436,612652.4682
1.66131E+12,8/24/22 4:00,LTC/USD,55.96,57.53,55.96,56.15,4359.71359,244797.9181
1.6613E+12,8/24/22 0:00,LTC/USD,57.13,57.64,55.59,56.49,11662.63528,658822.267
1.66123E+12,8/23/22 4:00,LTC/USD,56.11,57.67,53.99,55.96,13100.92808,733127.9354
1.66121E+12,8/23/22 0:00,LTC/USD,57.33,57.67,53.99,57.13,11586.08323,661912.9349
1.66114E+12,8/22/22 4:00,LTC/USD,54.7,57.55,52.33,56.11,12627.31613,708518.7081
1.66113E+12,8/22/22 0:00,LTC/USD,53.64,57.4,52.33,57.33,11807.70302,676935.6141
1.66105E+12,8/21/22 4:00,LTC/USD,54.02,55.97,53.64,54.7,5967.12849,326401.9284
1.66104E+12,8/21/22 0:00,LTC/USD,54.12,55.97,53.64,53.64,6365.64881,341453.4022
1.66097E+12,8/20/22 4:00,LTC/USD,54.92,55.58,52.71,54.02,5682.86324,306988.2722
1.66095E+12,8/20/22 0:00,LTC/USD,54.11,55.58,52.71,54.12,7681.88015,415743.3537
1.66088E+12,8/19/22 4:00,LTC/USD,58.83,59.02,53.29,54.92,14054.64307,771880.9974
1.66087E+12,8/19/22 0:00,LTC/USD,59.97,60.1,53.29,54.11,12682.18538,686233.0509
1.6608E+12,8/18/22 4:00,LTC/USD,60.81,61.68,58.06,58.83,12166.54037,715757.57
1.66078E+12,8/18/22 0:00,LTC/USD,60.35,61.68,59.37,59.97,12878.84472,772344.3179
1.66071E+12,8/17/22 4:00,LTC/USD,63.84,64.7,59.67,60.81,11921.67634,724957.1382
1.66069E+12,8/17/22 0:00,LTC/USD,61.4,64.7,59.67,60.35,11775.64503,710660.1776
1.66062E+12,8/16/22 4:00,LTC/USD,60.81,64.32,60.12,63.84,8506.16087,543033.3099
1.66061E+12,8/16/22 0:00,LTC/USD,60.67,61.7,60.02,61.4,9499.89618,583293.6255
1.66054E+12,8/15/22 4:00,LTC/USD,64.62,64.62,59.72,60.81,16387.79752,996541.9672
1.66052E+12,8/15/22 0:00,LTC/USD,63.15,65.33,59.72,60.67,15800.93705,958642.8508
1.66045E+12,8/14/22 4:00,LTC/USD,64.82,65.8,62.47,64.62,11083.10982,716190.5566
1.66044E+12,8/14/22 0:00,LTC/USD,63.77,65.8,62.47,63.15,9340.85076,589874.7255
1.66036E+12,8/13/22 4:00,LTC/USD,64,65.71,63.3,64.82,3491.74552,226334.9446
1.66035E+12,8/13/22 0:00,LTC/USD,62.95,65.71,62.71,63.77,8434.1491,537845.6881
1.66028E+12,8/12/22 4:00,LTC/USD,61.92,64,60.72,64,10131.85173,648438.5107
1.66026E+12,8/12/22 0:00,LTC/USD,61.96,63.03,60.72,62.95,8840.28462,556495.9168
1.66019E+12,8/11/22 4:00,LTC/USD,62.06,62.9,60.89,61.92,3764.07403,233071.4639
1.66018E+12,8/11/22 0:00,LTC/USD,61.61,63.48,61.54,61.96,12158.25477,753325.4655
1.6601E+12,8/10/22 4:00,LTC/USD,58.41,62.6,57.98,62.06,10737.24283,666353.29
1.66009E+12,8/10/22 0:00,LTC/USD,59.18,62.3,57.57,61.61,12356.67496,761294.7443
1.66002E+12,8/9/22 4:00,LTC/USD,62.54,62.83,57.57,58.41,13332.28181,778738.5805
1.66E+12,8/9/22 0:00,LTC/USD,62.68,62.83,58.36,59.18,11567.53036,684566.4467
1.65993E+12,8/8/22 4:00,LTC/USD,61.37,64.08,61.29,62.54,11974.9189,748911.428
1.65992E+12,8/8/22 0:00,LTC/USD,61.12,64.08,60.87,62.68,13046.64173,817763.5036
1.65984E+12,8/7/22 4:00,LTC/USD,60.45,62.03,60.28,61.37,6850.4379,420411.3739
1.65983E+12,8/7/22 0:00,LTC/USD,60.98,62.03,59.95,61.12,7576.22957,463059.1513
1.65976E+12,8/6/22 4:00,LTC/USD,61.78,61.94,59.95,60.45,5837.19778,352858.6058
1.65974E+12,8/6/22 0:00,LTC/USD,62.5,62.55,60.51,60.98,3328.68038,202982.9296
1.65967E+12,8/5/22 4:00,LTC/USD,61.5,62.55,60.44,61.78,9619.07206,594266.2719
1.65966E+12,8/5/22 0:00,LTC/USD,59.93,62.5,59.7,62.5,10907.05558,681690.9738
1.65959E+12,8/4/22 4:00,LTC/USD,58.88,61.58,58.03,61.5,8917.83992,548447.1551
1.65957E+12,8/4/22 0:00,LTC/USD,57.83,60.99,57.7,59.93,8529.46727,511170.9735
1.6595E+12,8/3/22 4:00,LTC/USD,57.54,60.12,57.34,58.88,6014.8508,354154.4151
1.65948E+12,8/3/22 0:00,LTC/USD,58.07,60.12,56.8,57.83,12232.84422,707425.3812
1.65941E+12,8/2/22 4:00,LTC/USD,57.17,59.68,56.65,57.54,11785.98665,678165.6718
1.6594E+12,8/2/22 0:00,LTC/USD,59.57,59.84,56.65,58.07,12328.0898,715892.1747
1.65933E+12,8/1/22 4:00,LTC/USD,60.06,60.56,56.9,57.17,25317.69886,1447412.844
1.65931E+12,8/1/22 0:00,LTC/USD,59.81,60.7,58.28,59.57,27859.55678,1659593.797
1.65924E+12,7/31/22 4:00,LTC/USD,60.96,63,59.36,60.06,11737.86299,704976.0512
1.65923E+12,7/31/22 0:00,LTC/USD,60.44,63,59.65,59.81,8161.96531,488167.1452
1.65915E+12,7/30/22 4:00,LTC/USD,61.34,64.11,60,60.96,10858.53266,661936.151
1.65914E+12,7/30/22 0:00,LTC/USD,60.63,64.11,60,60.44,12429.38081,751231.7762
1.65907E+12,7/29/22 4:00,LTC/USD,63.68,64.54,59.8,61.34,11666.05598,715595.8738
1.65905E+12,7/29/22 0:00,LTC/USD,63.44,64.54,59.8,60.63,11532.76306,699231.4243
1.65898E+12,7/28/22 4:00,LTC/USD,59.96,64.18,59.96,63.68,8829.64954,562272.0827
1.65897E+12,7/28/22 0:00,LTC/USD,59.01,64.33,58.11,63.44,19289.81695,1223745.987
1.65889E+12,7/27/22 4:00,LTC/USD,53.15,60.6,53.15,59.96,16283.32491,976348.1616
1.65888E+12,7/27/22 0:00,LTC/USD,53.92,59.08,53.06,59.01,15532.7943,916590.1916
1.65881E+12,7/26/22 4:00,LTC/USD,53.57,53.99,52,53.15,10315.61186,548274.7704
1.65879E+12,7/26/22 0:00,LTC/USD,53.97,54.28,52,53.92,11892.78503,641258.9688
1.65872E+12,7/25/22 4:00,LTC/USD,56.12,56.81,52.84,53.57,9672.03414,518130.8689
1.65871E+12,7/25/22 0:00,LTC/USD,58.35,58.94,53.97,53.97,8726.52799,470970.7156
1.65864E+12,7/24/22 4:00,LTC/USD,56.95,59.81,55.9,56.12,12659.51703,710452.0957
1.65862E+12,7/24/22 0:00,LTC/USD,56.36,59.81,56.36,58.35,12403.728,723757.5288
1.65855E+12,7/23/22 4:00,LTC/USD,56.52,57.23,54.52,56.95,11655.91684,663804.464
1.65853E+12,7/23/22 0:00,LTC/USD,56.16,57.2,54.52,56.36,10206.45332,575235.7091
1.65846E+12,7/22/22 4:00,LTC/USD,57.56,59.21,55.43,56.52,19795.23974,1118826.95
1.65845E+12,7/22/22 0:00,LTC/USD,58.06,59.21,55.56,56.16,20590.4534,1156359.863
1.65838E+12,7/21/22 4:00,LTC/USD,55.76,58.72,55.33,57.56,12176.79358,700896.2385
1.65836E+12,7/21/22 0:00,LTC/USD,57.16,58.72,55.14,58.06,18354.54073,1065664.635
1.65829E+12,7/20/22 4:00,LTC/USD,58.37,61.75,55.14,55.76,29184.95473,1627353.076
1.65828E+12,7/20/22 0:00,LTC/USD,57.92,61.75,56.44,57.16,29108.3579,1663833.738
1.6582E+12,7/19/22 4:00,LTC/USD,56.37,58.94,55.79,58.37,27327.79697,1595123.509
1.65819E+12,7/19/22 0:00,LTC/USD,58.59,59.59,55.79,57.92,28273.506,1637601.468
1.65812E+12,7/18/22 4:00,LTC/USD,57.41,59.59,56,56.37,31668.97042,1785179.863
1.6581E+12,7/18/22 0:00,LTC/USD,55.57,59.24,55.21,58.59,28745.13571,1684177.501
1.65803E+12,7/17/22 4:00,LTC/USD,55.55,57.86,54.5,57.41,18906.24067,1085407.277
1.65802E+12,7/17/22 0:00,LTC/USD,55.11,56.99,54.5,55.57,16161.1359,898074.322
1.65794E+12,7/16/22 4:00,LTC/USD,51.51,56.2,51.11,55.55,22115.92851,1228539.829
1.65793E+12,7/16/22 0:00,LTC/USD,51.8,55.5,51.11,55.11,20345.74124,1121253.8
1.65786E+12,7/15/22 4:00,LTC/USD,51.38,52.68,50.75,51.51,11682.11228,601745.6035
1.65784E+12,7/15/22 0:00,LTC/USD,51.22,52.68,50.67,51.8,11628.34503,602348.2726
1.65777E+12,7/14/22 4:00,LTC/USD,49.3,51.87,47.99,51.38,14519.91065,746033.0092
1.65776E+12,7/14/22 0:00,LTC/USD,49.64,51.7,47.99,51.22,16571.36301,848785.2134
1.65768E+12,7/13/22 4:00,LTC/USD,47.82,49.79,47.82,49.3,4068.57796,200580.8934
1.65767E+12,7/13/22 0:00,LTC/USD,47.37,49.79,46.42,49.64,18644.58999,925517.4471
1.6576E+12,7/12/22 4:00,LTC/USD,48.65,49.1,46.74,47.82,8148.58368,389665.2716
1.65758E+12,7/12/22 0:00,LTC/USD,48.68,49.31,47.24,47.37,7270.49589,344403.3903
1.65751E+12,7/11/22 4:00,LTC/USD,51.24,51.42,48.23,48.65,13528.98622,658185.1796
1.6575E+12,7/11/22 0:00,LTC/USD,52.09,52.19,48.25,48.68,13120.05346,638684.2024
1.65743E+12,7/10/22 4:00,LTC/USD,53.93,55.02,50.71,51.24,11408.1861,584555.4558
1.65741E+12,7/10/22 0:00,LTC/USD,54.11,55.02,50.71,52.09,12299.12485,640661.4134
1.65734E+12,7/9/22 4:00,LTC/USD,51.9,54.71,51.6,53.93,16305.76735,879370.0332
1.65732E+12,7/9/22 0:00,LTC/USD,51.25,54.71,51.25,54.11,15511.90786,839349.3343
1.65725E+12,7/8/22 4:00,LTC/USD,53.53,53.72,50.76,51.9,13009.87494,675212.5094
1.65724E+12,7/8/22 0:00,LTC/USD,52.1,53.95,50.76,51.25,15294.38722,783837.345
1.65717E+12,7/7/22 4:00,LTC/USD,49.94,53.95,49.74,53.53,19334.66298,1034984.509
1.65715E+12,7/7/22 0:00,LTC/USD,50.26,52.59,49.74,52.1,16425.73941,855781.0233
1.65708E+12,7/6/22 4:00,LTC/USD,49.72,50.66,49.49,49.94,4211.10962,210302.8144
1.65707E+12,7/6/22 0:00,LTC/USD,49.62,51.18,48.92,50.26,8634.45428,433967.6721
1.65699E+12,7/5/22 4:00,LTC/USD,51.69,52.35,47.92,49.72,15752.26979,783202.854
1.65698E+12,7/5/22 0:00,LTC/USD,52.16,52.35,47.92,49.62,15446.76607,766468.5324
1.65691E+12,7/4/22 4:00,LTC/USD,49.95,52.35,49.82,51.69,9714.41422,502138.071
1.65689E+12,7/4/22 0:00,LTC/USD,50.85,52.33,49.67,52.16,9550.96366,498178.2645
1.65682E+12,7/3/22 4:00,LTC/USD,50.41,52.02,49.1,49.95,11727.50401,585788.8253
1.65681E+12,7/3/22 0:00,LTC/USD,50.46,52.02,49.1,50.85,12030.85933,611769.1969
1.65673E+12,7/2/22 4:00,LTC/USD,50.6,51.31,49.75,50.41,9037.373,455573.9729
1.65672E+12,7/2/22 0:00,LTC/USD,51.11,51.49,49.75,50.46,9901.13293,499611.1676
1.65665E+12,7/1/22 4:00,LTC/USD,53.49,53.49,50.08,50.6,15137.99416,765982.5045
1.65663E+12,7/1/22 0:00,LTC/USD,53.9,56.3,50.08,51.11,22836.02335,1167149.153
1.65659E+12,6/30/22 13:00,LTC/USD,51.49,56.3,50.08,50.71,20128.81131,1020732.022
1.65656E+12,6/30/22 4:00,LTC/USD,53.13,56.3,50.09,53.49,21990.61366,1176277.925
1.65651E+12,6/29/22 13:00,LTC/USD,51.89,54.31,50.19,51.49,17541.68706,903221.4667
1.65648E+12,6/29/22 4:00,LTC/USD,52.7,54.31,52.04,53.13,6165.27602,327561.1149
1.65642E+12,6/28/22 13:00,LTC/USD,56.46,56.71,51.4,51.89,9168.8164,475769.883
1.65639E+12,6/28/22 4:00,LTC/USD,54.69,56.97,52.15,52.7,15807.15741,833037.1955
1.65633E+12,6/27/22 13:00,LTC/USD,57.27,57.73,53.87,56.46,24931.60031,1407638.154
1.6563E+12,6/27/22 4:00,LTC/USD,57.8,58.59,53.87,54.69,19672.36453,1075881.616
1.65625E+12,6/26/22 13:00,LTC/USD,58.54,58.79,56.43,57.27,11307.28447,647568.1816
1.65622E+12,6/26/22 4:00,LTC/USD,60.05,60.41,56.43,57.8,12242.93323,707641.5407
1.65616E+12,6/25/22 13:00,LTC/USD,54.92,60.41,54.82,58.54,16890.54234,988772.3486
1.65613E+12,6/25/22 4:00,LTC/USD,56.49,60.12,54.66,60.05,14988.21259,900042.166
1.65608E+12,6/24/22 13:00,LTC/USD,56.32,57.18,54.4,54.92,12867.71525,706694.9215
1.65604E+12,6/24/22 4:00,LTC/USD,55.85,56.99,54.4,56.49,14219.09145,803236.476
1.65599E+12,6/23/22 13:00,LTC/USD,54.51,57.25,53.47,56.32,19870.81751,1119124.442
1.65596E+12,6/23/22 4:00,LTC/USD,54.18,57.25,53.47,55.85,22260.32245,1243239.009
1.6559E+12,6/22/22 13:00,LTC/USD,51.46,55.97,51.05,54.51,19351.4177,1054845.779
1.65587E+12,6/22/22 4:00,LTC/USD,51.25,55.23,51.05,54.18,11020.20924,597074.9366
1.65582E+12,6/21/22 13:00,LTC/USD,52.92,55.67,50.33,51.46,29082.00365,1496559.908
1.65578E+12,6/21/22 4:00,LTC/USD,52.93,52.93,51.17,51.25,1123.79605,57594.54756
1.65573E+12,6/20/22 13:00,LTC/USD,52.28,54.5,51.4,52.92,20559.70654,1088019.67
1.6557E+12,6/20/22 4:00,LTC/USD,52.9,53.89,51.23,52.93,19606.67064,1037781.077
1.65564E+12,6/19/22 13:00,LTC/USD,50.17,56.18,49.41,52.28,66982.33077,3501836.253
1.65561E+12,6/19/22 4:00,LTC/USD,45.28,56.18,44.93,52.9,88924.99007,4704131.975
1.65556E+12,6/18/22 13:00,LTC/USD,45.07,51.79,41.47,50.17,60322.88545,3026399.163
1.65552E+12,6/18/22 4:00,LTC/USD,47.39,48.22,41.47,45.28,42314.52715,1916001.789
1.65547E+12,6/17/22 13:00,LTC/USD,45.96,48.27,43.68,45.07,26665.01736,1201792.332
1.65544E+12,6/17/22 4:00,LTC/USD,45.61,48.27,45.54,47.39,20873.73747,989206.4187
1.65538E+12,6/16/22 13:00,LTC/USD,45.4,47.68,43.99,45.96,22295.28287,1024691.201
1.65535E+12,6/16/22 4:00,LTC/USD,49.66,49.88,43.99,45.61,32626.22302,1488082.032
1.6553E+12,6/15/22 13:00,LTC/USD,44.38,51.11,43.29,45.4,36784.13654,1669999.799
1.65527E+12,6/15/22 4:00,LTC/USD,44.6,51.11,43.29,49.66,15424.70593,765990.8965
1.65521E+12,6/14/22 13:00,LTC/USD,44.41,46.61,41.56,44.38,46106.25776,2046195.719
1.65518E+12,6/14/22 4:00,LTC/USD,44.32,46.61,42.96,44.6,45061.84238,2009758.17
1.65513E+12,6/13/22 13:00,LTC/USD,41.99,45.63,40.27,44.41,54449.63579,2418108.325
1.65509E+12,6/13/22 4:00,LTC/USD,45.51,46.56,40.27,44.32,53357.13381,2364788.17
1.65504E+12,6/12/22 13:00,LTC/USD,49.67,52.53,41.34,41.99,34102.32431,1431956.598
1.65501E+12,6/12/22 4:00,LTC/USD,49.74,52.53,44.06,45.51,23818.27347,1083969.626
1.65495E+12,6/11/22 13:00,LTC/USD,54.31,54.98,48.61,49.67,31266.06213,1552985.306
1.65492E+12,6/11/22 4:00,LTC/USD,57.48,57.67,49,49.74,33735.29389,1677993.518
1.65487E+12,6/10/22 13:00,LTC/USD,57.65,58.36,54.31,54.31,21238.70482,1153474.059
1.65483E+12,6/10/22 4:00,LTC/USD,59.87,60.26,55.55,57.48,18729.38568,1076565.089
1.65478E+12,6/9/22 13:00,LTC/USD,60.87,61.75,56.4,57.65,22607.55475,1303325.531
1.65475E+12,6/9/22 4:00,LTC/USD,61.42,62.29,58.56,59.87,20456.83927,1224750.967
1.65469E+12,6/8/22 13:00,LTC/USD,61.68,63.29,60.87,60.87,9373.31912,570553.9348
1.65466E+12,6/8/22 4:00,LTC/USD,62.38,62.46,60.89,61.42,4768.44212,292877.715
1.65461E+12,6/7/22 13:00,LTC/USD,61.29,65.44,61.22,61.68,11619.34673,716681.3063
1.65457E+12,6/7/22 4:00,LTC/USD,61.49,65.44,61,62.38,12426.90527,775190.3507
1.65452E+12,6/6/22 13:00,LTC/USD,65.75,66.05,60.14,61.29,17709.69553,1085427.239
1.65449E+12,6/6/22 4:00,LTC/USD,65.41,66.46,60.14,61.49,20356.29354,1251708.49
1.65443E+12,6/5/22 13:00,LTC/USD,62.73,66.46,61.56,65.75,11669.21378,767250.806
1.6544E+12,6/5/22 4:00,LTC/USD,62.91,65.63,61.56,65.41,8126.85208,531577.3946
1.65435E+12,6/4/22 13:00,LTC/USD,62.26,64.35,62.14,62.73,11056.80042,693593.0903
1.65432E+12,6/4/22 4:00,LTC/USD,61.67,64.35,61.67,62.91,10778.61109,678082.4237
1.65426E+12,6/3/22 13:00,LTC/USD,61.69,62.95,61.35,62.26,6311.50949,392954.5808
1.65423E+12,6/3/22 4:00,LTC/USD,64.49,64.49,61.35,61.67,3933.23399,242562.5402
1.65417E+12,6/2/22 13:00,LTC/USD,63.5,64.85,61.69,61.69,6471.79112,399244.7942
1.65414E+12,6/2/22 4:00,LTC/USD,62.31,64.85,62.05,64.49,7020.36166,452743.1235
1.65409E+12,6/1/22 13:00,LTC/USD,68.61,69.13,61.69,63.5,17243.32469,1094951.118
1.65406E+12,6/1/22 4:00,LTC/USD,68.93,69.13,61.69,62.31,18588.33427,1158239.108
1.654E+12,5/31/22 13:00,LTC/USD,67.79,70.54,66.7,68.61,13966.33607,958230.3178
1.65397E+12,5/31/22 4:00,LTC/USD,69.27,70.54,66.7,68.93,13537.92636,933169.264
1.65392E+12,5/30/22 13:00,LTC/USD,66.24,69.68,65.75,67.79,12562.49309,851611.4066
1.65388E+12,5/30/22 4:00,LTC/USD,65.58,69.68,65.05,69.27,10912.45442,755905.7177
1.65383E+12,5/29/22 13:00,LTC/USD,64,67,62.53,66.24,17049.48691,1129358.013
1.6538E+12,5/29/22 4:00,LTC/USD,62.24,66.24,62,65.58,18450.63299,1209992.511
1.65374E+12,5/28/22 13:00,LTC/USD,63.61,64.18,61.83,64,6518.78833,417202.4531
1.65371E+12,5/28/22 4:00,LTC/USD,62.4,63.91,61.83,62.24,4802.91978,298933.7271
1.65366E+12,5/27/22 13:00,LTC/USD,63.84,63.97,60.92,63.61,7551.9487,480379.4568
1.65362E+12,5/27/22 4:00,LTC/USD,62.86,64.07,60.92,62.4,8198.9583,511614.9979
1.65357E+12,5/26/22 13:00,LTC/USD,62.94,66.99,59.69,63.84,16679.73309,1064834.16
1.65354E+12,5/26/22 4:00,LTC/USD,68.03,68.03,61.15,62.86,3898.70011,245072.2889
1.65348E+12,5/25/22 13:00,LTC/USD,68.43,69.39,62.14,62.94,15167.03563,954613.2226
1.65345E+12,5/25/22 4:00,LTC/USD,70.98,70.98,67.6,68.03,782.40482,53226.9999
1.6534E+12,5/24/22 13:00,LTC/USD,69.53,71.5,66.98,68.43,12218.66952,836123.5553
1.65336E+12,5/24/22 4:00,LTC/USD,69.79,71.5,66.98,70.98,12603.87268,894622.8828
1.65331E+12,5/23/22 13:00,LTC/USD,72.75,73.27,68.1,69.53,14277.96522,992746.9217
1.65328E+12,5/23/22 4:00,LTC/USD,71.13,73.86,68.31,69.79,15492.04971,1081190.149
1.65322E+12,5/22/22 13:00,LTC/USD,72.14,73.86,70.25,72.75,17103.04548,1244246.559
1.65319E+12,5/22/22 4:00,LTC/USD,69.83,72.36,69.28,71.13,17175.46359,1221690.725
1.65314E+12,5/21/22 13:00,LTC/USD,69.06,72.36,69.03,72.14,12069.2859,870678.2848
1.65311E+12,5/21/22 4:00,LTC/USD,69.73,70.65,68.79,69.83,9803.74675,684595.6356
1.65305E+12,5/20/22 13:00,LTC/USD,69.87,70.85,66.74,69.06,8173.74916,564479.117
1.65302E+12,5/20/22 4:00,LTC/USD,69.24,71.22,66.74,69.73,11890.4628,829121.971
1.65297E+12,5/19/22 13:00,LTC/USD,68.42,73.18,68.18,69.87,13818.26434,965482.1294
1.65293E+12,5/19/22 4:00,LTC/USD,67.39,73.18,66.01,69.24,11631.61847,805373.2629
1.65288E+12,5/18/22 13:00,LTC/USD,70.52,70.67,64.59,68.42,14708.29464,1006341.519
1.65285E+12,5/18/22 4:00,LTC/USD,71.24,73.27,64.59,67.39,14510.60009,977869.3401
1.65279E+12,5/17/22 13:00,LTC/USD,71.46,74.23,69.7,70.52,14664.10264,1034112.518
1.65276E+12,5/17/22 4:00,LTC/USD,70.51,74.23,69.7,71.24,20565.75089,1465104.093
1.65271E+12,5/16/22 13:00,LTC/USD,67.17,71.48,65.73,71.46,21804.96501,1558182.8
1.65267E+12,5/16/22 4:00,LTC/USD,68.24,70.96,64.93,70.51,25975.20459,1831511.676
1.65262E+12,5/15/22 13:00,LTC/USD,69.07,71.58,64.93,67.17,28119.91399,1888814.623
1.65259E+12,5/15/22 4:00,LTC/USD,66.76,71.58,65.92,68.24,23267.3587,1587764.558
1.65253E+12,5/14/22 13:00,LTC/USD,65.49,69.75,64.08,69.07,26945.06955,1861095.954
1.6525E+12,5/14/22 4:00,LTC/USD,68.72,69.36,64.08,66.76,24254.49325,1619229.969
1.65245E+12,5/13/22 13:00,LTC/USD,71.44,73.05,64.8,65.49,23205.08454,1519700.987
1.65241E+12,5/13/22 4:00,LTC/USD,69.24,73.05,67.1,68.72,28915.40413,1987066.572
1.65236E+12,5/12/22 13:00,LTC/USD,63.48,72.82,60.28,71.44,32248.09522,2303803.923
1.65233E+12,5/12/22 4:00,LTC/USD,61.69,70.12,52,69.24,42092.82585,2914507.262
1.65227E+12,5/11/22 13:00,LTC/USD,68.91,79.1,52,63.48,52420.16297,3327631.945
1.65224E+12,5/11/22 4:00,LTC/USD,79.48,79.48,61.53,61.69,24555.92264,1514854.868
1.65219E+12,5/10/22 13:00,LTC/USD,84.29,84.86,67.79,68.91,45879.65999,3161567.37
1.65216E+12,5/10/22 4:00,LTC/USD,78.77,84.86,74,79.48,36313.2511,2886177.197
1.6521E+12,5/9/22 13:00,LTC/USD,87.31,88.92,73.43,84.29,31284.73958,2636990.699
1.65207E+12,5/9/22 4:00,LTC/USD,91.66,92.37,73.43,78.77,32709.5545,2576531.608
1.65201E+12,5/8/22 13:00,LTC/USD,93.78,95.67,86.36,87.31,14868.81204,1298195.979
1.65198E+12,5/8/22 4:00,LTC/USD,93.08,95.67,90.67,91.66,7582.44212,695006.6447
1.65193E+12,5/7/22 13:00,LTC/USD,96.51,96.65,91.61,93.78,6297.67445,590595.9099
1.6519E+12,5/7/22 4:00,LTC/USD,95.67,97.29,91.61,93.08,6910.51192,643230.4495
1.65184E+12,5/6/22 13:00,LTC/USD,95.44,97.4,92.86,96.51,7452.91725,719281.0438
1.65181E+12,5/6/22 4:00,LTC/USD,96.85,98.39,92.86,95.67,10220.39477,977785.1676
1.65176E+12,5/5/22 13:00,LTC/USD,104.99,105.05,94.24,95.44,12905.30451,1231682.262
1.65172E+12,5/5/22 4:00,LTC/USD,106.12,106.31,94.84,96.85,11209.46811,1085636.986
1.65167E+12,5/4/22 13:00,LTC/USD,102.12,107.11,100.66,104.99,13695.3223,1437871.888
1.65164E+12,5/4/22 4:00,LTC/USD,99.96,107.11,99.67,106.12,14781.27523,1568588.927
1.65158E+12,5/3/22 13:00,LTC/USD,100.7,103.27,97.45,102.12,9510.5722,971219.6331
1.65155E+12,5/3/22 4:00,LTC/USD,101.09,101.36,97.45,99.96,8157.26222,815399.9315
1.6515E+12,5/2/22 13:00,LTC/USD,99.01,101.87,98.45,100.7,9005.82519,906886.5966
1.65146E+12,5/2/22 4:00,LTC/USD,100.2,101.87,98.44,101.09,9297.58889,939893.2609
1.65141E+12,5/1/22 13:00,LTC/USD,96.47,101.27,96.35,99.01,8320.58091,823820.7159
1.65138E+12,5/1/22 4:00,LTC/USD,96.14,100.36,95.74,100.2,7595.35832,761054.9037
1.65132E+12,4/30/22 13:00,LTC/USD,101.08,101.48,94.13,96.47,10047.29055,969262.1194
1.65129E+12,4/30/22 4:00,LTC/USD,101.25,101.56,94.13,96.14,9584.45458,921449.4633
