https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USD
1.61595E+12,3/17/21 4:00,ZEC/USD,137.01,148,134.82,145.39,5176.201472,752567.932
1.61587E+12,3/16/21 4:00,ZEC/USD,133.78,140.58,132.63,137.01,3487.990489,477889.577
1.61578E+12,3/15/21 4:00,ZEC/USD,146.05,146.71,130,133.78,3729.244474,498898.3257
1.61569E+12,3/14/21 4:00,ZEC/USD,154.67,154.87,143.38,146.05,4122.625019,602109.3841
1.61561E+12,3/13/21 4:00,ZEC/USD,141.56,160,139.44,154.67,5404.814604,835962.6747
1.61552E+12,3/12/21 4:00,ZEC/USD,155.17,156.93,137.55,141.56,3144.468726,445130.9929
1.61544E+12,3/11/21 4:00,ZEC/USD,143.67,156.28,143.67,155.17,2819.361405,437480.3092
1.61535E+12,3/10/21 4:00,ZEC/USD,132.37,145,131.38,143.67,7743.016624,1112439.198
1.61526E+12,3/9/21 4:00,ZEC/USD,132.4,139.56,130.18,132.37,3548.046441,469654.9074
1.61518E+12,3/8/21 4:00,ZEC/USD,129.42,133.97,124.62,132.4,2418.394207,320195.393
1.61509E+12,3/7/21 4:00,ZEC/USD,126.08,132.86,124.11,129.42,2543.384763,329164.8561
1.615E+12,3/6/21 4:00,ZEC/USD,121.35,127.55,119.06,126.08,1876.360275,236571.5035
1.61492E+12,3/5/21 4:00,ZEC/USD,117.67,124.55,114.47,121.35,2479.530583,300891.0363
1.61483E+12,3/4/21 4:00,ZEC/USD,125.08,125.08,112.94,117.67,1708.30368,201016.094
1.61474E+12,3/3/21 4:00,ZEC/USD,122.56,131.35,122.56,125.08,5879.105089,735358.4646
1.61466E+12,3/2/21 4:00,ZEC/USD,121.7,126.82,116.51,122.56,3258.47006,399358.0906
1.61457E+12,3/1/21 4:00,ZEC/USD,113.29,126.71,110.5,121.7,3224.368731,392405.6745
1.61448E+12,2/28/21 4:00,ZEC/USD,114.54,117.05,104.39,113.29,6226.168264,705362.6027
1.6144E+12,2/27/21 4:00,ZEC/USD,122.62,125.48,114.1,114.54,3494.462068,400255.6852
1.61431E+12,2/26/21 4:00,ZEC/USD,121.23,125.24,113.28,122.62,3949.070948,484235.0796
1.61423E+12,2/25/21 4:00,ZEC/USD,132.27,135,116.23,121.23,3083.046339,373757.7077
1.61414E+12,2/24/21 4:00,ZEC/USD,131.5,136.86,124.69,132.27,7362.727064,973867.9088
1.61405E+12,2/23/21 4:00,ZEC/USD,136.03,137.48,108.57,131.5,13040.90558,1714879.084
1.61397E+12,2/22/21 4:00,ZEC/USD,153.47,157.81,122,136.03,14624.80458,1989412.167
1.61388E+12,2/21/21 4:00,ZEC/USD,164.96,167.68,152.42,153.47,6557.113861,1006320.264
1.61379E+12,2/20/21 4:00,ZEC/USD,176.58,182.13,156.25,164.96,9583.752507,1580935.814
1.61371E+12,2/19/21 4:00,ZEC/USD,168.05,189.99,167.03,176.58,11387.18754,2010749.576
1.61362E+12,2/18/21 4:00,ZEC/USD,164.14,179,162.35,168.05,3659.614428,614998.2047
1.61353E+12,2/17/21 4:00,ZEC/USD,154.24,173.2,147.34,164.14,11159.52306,1831724.115
1.61345E+12,2/16/21 4:00,ZEC/USD,162.5,167.75,149,154.24,6464.149799,997030.465
1.61336E+12,2/15/21 4:00,ZEC/USD,145.04,179.1,137.95,162.5,10058.11905,1634444.345
1.61328E+12,2/14/21 4:00,ZEC/USD,169.78,176.92,125,145.04,15235.66609,2209781.01
1.61319E+12,2/13/21 4:00,ZEC/USD,147.46,192.14,146.29,169.78,14906.98018,2530907.094
1.6131E+12,2/12/21 4:00,ZEC/USD,144.92,149.93,132.05,147.46,7412.318618,1093020.503
1.61302E+12,2/11/21 4:00,ZEC/USD,117.29,150,117.29,144.92,8391.8665,1216149.293
1.61293E+12,2/10/21 4:00,ZEC/USD,112.6,121.57,106.4,117.29,6836.394751,801840.7403
1.61284E+12,2/9/21 4:00,ZEC/USD,103.94,114,100.11,112.6,8896.866758,1001787.197
1.61276E+12,2/8/21 4:00,ZEC/USD,92.57,105,92.16,103.94,7648.675867,795003.3696
1.61267E+12,2/7/21 4:00,ZEC/USD,93.12,94.71,89.06,92.57,1837.545405,170101.5781
1.61258E+12,2/6/21 4:00,ZEC/USD,97.13,98.89,91.81,93.12,3994.397581,371958.3028
1.6125E+12,2/5/21 4:00,ZEC/USD,90.74,97.39,90.45,97.13,7798.63367,757481.2884
1.61241E+12,2/4/21 4:00,ZEC/USD,92.11,92.11,89.03,90.74,4138.119591,375492.9717
1.61232E+12,2/3/21 4:00,ZEC/USD,95.57,97.11,92.11,92.11,3642.26904,335489.4012
1.61224E+12,2/2/21 4:00,ZEC/USD,91.55,96.31,89.62,95.57,6383.128959,610035.6346
1.61215E+12,2/1/21 4:00,ZEC/USD,87.18,93.24,84.25,91.55,4144.506745,379429.5925
1.61207E+12,1/31/21 4:00,ZEC/USD,86.34,88.2,82.41,87.18,3166.753712,276077.5886
1.61198E+12,1/30/21 4:00,ZEC/USD,83.24,87.47,83,86.34,4003.128648,345630.1275
1.61189E+12,1/29/21 4:00,ZEC/USD,84.43,90.82,82.34,83.24,9306.124645,774641.8154
1.61181E+12,1/28/21 4:00,ZEC/USD,80.43,89,80.43,84.43,3180.699443,268546.454
1.61172E+12,1/27/21 4:00,ZEC/USD,86.08,86.43,77,80.43,8844.848331,711391.1513
1.61163E+12,1/26/21 4:00,ZEC/USD,86.97,90,83.61,86.08,5063.848522,435896.0808
1.61155E+12,1/25/21 4:00,ZEC/USD,90.74,96.38,86.5,86.97,9626.592749,837224.7713
1.61146E+12,1/24/21 4:00,ZEC/USD,88.39,92.3,86.8,90.74,8629.995179,783085.7625
1.61137E+12,1/23/21 4:00,ZEC/USD,87.03,90.34,83.8,88.39,20170.59995,1782879.33
1.61129E+12,1/22/21 4:00,ZEC/USD,83.47,91.46,81.86,87.03,8178.621067,711785.3915
1.6112E+12,1/21/21 4:00,ZEC/USD,95.36,95.36,77,83.47,17251.93817,1440019.279
1.61112E+12,1/20/21 4:00,ZEC/USD,98.81,100.8,90.5,95.36,8430.442751,803927.0207
1.61103E+12,1/19/21 4:00,ZEC/USD,103.63,112.56,98.81,98.81,8054.136959,795829.2729
1.61094E+12,1/18/21 4:00,ZEC/USD,101.45,105.54,100.02,103.63,7935.573098,822363.4401
1.61086E+12,1/17/21 4:00,ZEC/USD,106.22,107.65,98,101.45,12503.26054,1268455.782
1.61077E+12,1/16/21 4:00,ZEC/USD,104.34,113.61,102.08,106.22,7939.7908,843364.5788
1.61068E+12,1/15/21 4:00,ZEC/USD,109.17,115,94.9,104.34,11805.6009,1231796.398
1.6106E+12,1/14/21 4:00,ZEC/USD,115.15,115.15,107.97,109.17,1295.446299,141423.8725
1.61051E+12,1/13/21 4:00,ZEC/USD,98.67,120,98.64,115.15,24962.5177,2874433.914
1.61042E+12,1/12/21 4:00,ZEC/USD,93.89,105.68,88.39,98.67,32789.38968,3235329.08
1.61034E+12,1/11/21 4:00,ZEC/USD,84.48,108.56,77.59,93.89,43441.16022,4078690.533
1.61025E+12,1/10/21 4:00,ZEC/USD,81.35,98.98,76.55,84.48,47983.00777,4053604.496
1.61016E+12,1/9/21 4:00,ZEC/USD,68.21,83.41,66.13,81.35,24435.36846,1987817.224
1.61008E+12,1/8/21 4:00,ZEC/USD,65.22,71.63,63.5,68.21,20268.56583,1382518.875
1.60999E+12,1/7/21 4:00,ZEC/USD,68.09,68.09,61.42,65.22,4310.665854,281141.627
1.60991E+12,1/6/21 4:00,ZEC/USD,60.15,70.37,59.91,68.09,31599.7001,2151623.58
1.60982E+12,1/5/21 4:00,ZEC/USD,58.78,60.85,58.08,60.15,9352.936044,562579.1031
1.60973E+12,1/4/21 4:00,ZEC/USD,62.9,65.52,56.53,58.78,11477.83991,674667.4297
1.60965E+12,1/3/21 4:00,ZEC/USD,57.59,63.09,56.01,62.9,13380.29365,841620.4703
1.60956E+12,1/2/21 4:00,ZEC/USD,57.69,60.13,56.03,57.59,13577.1038,781905.4079
1.60947E+12,1/1/21 4:00,ZEC/USD,65.88,67.46,54.64,57.69,22315.60801,1287387.426
1.60939E+12,12/31/20 4:00,ZEC/USD,63.38,66.36,61.42,65.88,5895.447415,388392.0757
1.6093E+12,12/30/20 4:00,ZEC/USD,64.45,65.01,62.29,63.38,3751.258723,237754.7778
1.60921E+12,12/29/20 4:00,ZEC/USD,65.42,66.25,61.24,64.45,5597.365699,360750.2193
1.60913E+12,12/28/20 4:00,ZEC/USD,67.94,71.01,65.42,65.42,5950.516635,389282.7982
1.60904E+12,12/27/20 4:00,ZEC/USD,67.45,71.3,62.24,67.94,7100.26271,482391.8485
1.60896E+12,12/26/20 4:00,ZEC/USD,66.31,70,63.84,67.45,4726.696283,318815.6643
1.60887E+12,12/25/20 4:00,ZEC/USD,60.39,66.99,60.3,66.31,5921.17747,392633.2781
1.60878E+12,12/24/20 4:00,ZEC/USD,55.99,63,55,60.39,4546.805227,274581.5677
1.6087E+12,12/23/20 4:00,ZEC/USD,67.2,67.2,47.86,55.99,9856.199994,551848.6376
1.60861E+12,12/22/20 4:00,ZEC/USD,67.06,68.85,63.84,67.2,5175.773888,347812.0053
1.60852E+12,12/21/20 4:00,ZEC/USD,75.93,77.5,66.11,67.06,9227.418759,618790.702
1.60844E+12,12/20/20 4:00,ZEC/USD,72.16,77.82,72,75.93,3741.238539,284072.2423
1.60835E+12,12/19/20 4:00,ZEC/USD,74.15,76.5,72.16,72.16,3622.286006,261384.1582
1.60826E+12,12/18/20 4:00,ZEC/USD,74.43,76.18,72.3,74.15,2998.783262,222359.7788
1.60818E+12,12/17/20 4:00,ZEC/USD,73.42,76,72.62,74.43,888.915997,66162.01765
1.60809E+12,12/16/20 4:00,ZEC/USD,67.6,74.63,67.34,73.42,6016.738814,441748.9637
1.608E+12,12/15/20 4:00,ZEC/USD,68.54,68.66,66.36,67.6,2768.947106,187180.8243
1.60792E+12,12/14/20 4:00,ZEC/USD,67.84,69.69,66.25,68.54,4528.675505,310395.4191
1.60783E+12,12/13/20 4:00,ZEC/USD,65.24,69.09,65.24,67.84,6675.858154,452890.2172
1.60775E+12,12/12/20 4:00,ZEC/USD,65.92,66.84,64.53,65.24,4397.941982,286921.7349
1.60766E+12,12/11/20 4:00,ZEC/USD,64.08,65.99,62.84,65.92,4242.051899,279636.0611
1.60757E+12,12/10/20 4:00,ZEC/USD,69,69,64.08,64.08,121.880941,7810.130699
1.60749E+12,12/9/20 4:00,ZEC/USD,69.88,70.92,66.35,69,3594.407612,248014.1252
1.6074E+12,12/8/20 4:00,ZEC/USD,74.1,75.03,68.75,69.88,3536.721931,247146.1285
1.60731E+12,12/7/20 4:00,ZEC/USD,74.75,76.68,73.72,74.1,2541.206112,188303.3729
1.60723E+12,12/6/20 4:00,ZEC/USD,72.32,76.59,70.76,74.75,1745.933296,130508.5139
1.60714E+12,12/5/20 4:00,ZEC/USD,71.13,72.92,70.39,72.32,1982.964642,143408.0029
1.60705E+12,12/4/20 4:00,ZEC/USD,74.07,74.07,69.03,71.13,148.0528029,10530.99587
1.60697E+12,12/3/20 4:00,ZEC/USD,76.3,76.97,74.04,74.07,5933.228168,439474.2104
1.60688E+12,12/2/20 4:00,ZEC/USD,74.31,77.21,73.62,76.3,3372.455393,257318.3465
1.6068E+12,12/1/20 4:00,ZEC/USD,79.7,82.24,71.84,74.31,7721.026123,573749.4512
1.60671E+12,11/30/20 4:00,ZEC/USD,76.64,81.24,74.01,79.7,5820.93346,463928.3967
1.60662E+12,11/29/20 4:00,ZEC/USD,75.6,77.99,72.22,76.64,1983.281472,151998.692
1.60654E+12,11/28/20 4:00,ZEC/USD,71.21,77,68.92,75.6,3445.612436,260488.3001
1.60645E+12,11/27/20 4:00,ZEC/USD,70.16,72.21,66.17,71.21,2846.852159,202724.3422
1.60636E+12,11/26/20 4:00,ZEC/USD,72.55,74.34,63.5,70.16,7469.928522,524090.1851
1.60628E+12,11/25/20 4:00,ZEC/USD,79.95,86.92,70.54,72.55,10641.07193,772009.7687
1.60619E+12,11/24/20 4:00,ZEC/USD,80.12,89.76,76.66,79.95,12374.83229,989367.8417
1.6061E+12,11/23/20 4:00,ZEC/USD,69.75,81.53,69.71,80.12,12158.86473,974168.2422
1.60602E+12,11/22/20 4:00,ZEC/USD,70.2,72.5,66.17,69.75,2650.516158,184873.502
1.60593E+12,11/21/20 4:00,ZEC/USD,63.71,74.49,63.11,70.2,5189.159725,364279.0127
1.60584E+12,11/20/20 4:00,ZEC/USD,63.67,65.7,62.56,63.71,4060.153766,258672.3964
1.60576E+12,11/19/20 4:00,ZEC/USD,61.99,63.89,61.99,63.67,426.3705964,27147.01587
1.60567E+12,11/18/20 4:00,ZEC/USD,65.19,66.7,60.8,61.99,5798.105985,359424.59
1.60559E+12,11/17/20 4:00,ZEC/USD,64.79,67.77,64.52,65.19,4636.768415,302270.9329
1.6055E+12,11/16/20 4:00,ZEC/USD,62.63,67.56,62.58,64.79,6214.203191,402618.2248
1.60541E+12,11/15/20 4:00,ZEC/USD,63,64.63,60.46,62.63,2214.390574,138687.2816
1.60533E+12,11/14/20 4:00,ZEC/USD,64.66,66.41,61.95,63,1724.135842,108620.5581
1.60524E+12,11/13/20 4:00,ZEC/USD,63.18,67,62.08,64.66,5567.925795,360022.0819
1.60515E+12,11/12/20 4:00,ZEC/USD,63.27,64,62.59,63.18,1602.088744,101219.9668
1.60507E+12,11/11/20 4:00,ZEC/USD,60.22,66,58.32,63.27,7131.653075,451219.69
1.60498E+12,11/10/20 4:00,ZEC/USD,61.03,62.59,58.84,60.22,1936.540478,116618.4676
1.60489E+12,11/9/20 4:00,ZEC/USD,60.73,61.47,56.89,61.03,3404.800249,207794.9592
1.60481E+12,11/8/20 4:00,ZEC/USD,57.86,62,57.43,60.73,1055.148497,64079.1682
1.60472E+12,11/7/20 4:00,ZEC/USD,61.18,62.92,55.94,57.86,2631.070754,152233.7538
1.60464E+12,11/6/20 4:00,ZEC/USD,57.22,62.93,56.86,61.18,6426.646049,393182.2053
1.60455E+12,11/5/20 4:00,ZEC/USD,54.39,58.42,52.95,57.22,3594.066868,205652.5062
1.60446E+12,11/4/20 4:00,ZEC/USD,53.05,54.65,52.16,54.39,599.9889136,32633.39701
1.60438E+12,11/3/20 4:00,ZEC/USD,52,53.64,51.79,53.05,3468.320076,183994.38
1.60429E+12,11/2/20 4:00,ZEC/USD,57.57,58.22,51.75,52,4642.768191,241423.9459
1.6042E+12,11/1/20 4:00,ZEC/USD,57.98,59.01,57.23,57.57,1492.39878,85917.39777
1.60412E+12,10/31/20 4:00,ZEC/USD,57.82,59.42,57.27,57.98,1273.657056,73846.6361
1.60403E+12,10/30/20 4:00,ZEC/USD,56.89,59.99,54.19,57.82,4289.965514,248045.806
1.60394E+12,10/29/20 4:00,ZEC/USD,57.6,59,54.68,56.89,3834.958769,218170.8044
1.60386E+12,10/28/20 4:00,ZEC/USD,61.19,61.19,55.13,57.6,6895.084067,397156.8423
1.60377E+12,10/27/20 4:00,ZEC/USD,61.07,62,60.03,61.19,2093.555082,128104.6355
1.60368E+12,10/26/20 4:00,ZEC/USD,63.38,63.46,58.52,61.07,4847.252844,296021.7312
1.6036E+12,10/25/20 4:00,ZEC/USD,64.98,64.98,62,63.38,1352.41544,85716.09057
1.60351E+12,10/24/20 4:00,ZEC/USD,62.77,65.73,62.77,64.98,881.6362928,57288.7263
1.60343E+12,10/23/20 4:00,ZEC/USD,64.23,65.32,61.54,62.77,2844.652754,178558.8534
1.60334E+12,10/22/20 4:00,ZEC/USD,63.15,67,62.9,64.23,3189.130116,204837.8273
1.60325E+12,10/21/20 4:00,ZEC/USD,61,64.99,60.72,63.15,6007.078979,379347.0375
1.60317E+12,10/20/20 4:00,ZEC/USD,64.42,64.82,56.58,61,3440.992134,209900.5202
1.60308E+12,10/19/20 4:00,ZEC/USD,63.08,65.29,62.29,64.42,1462.770076,94231.64828
1.60299E+12,10/18/20 4:00,ZEC/USD,62.45,64.45,62.45,63.08,793.2983294,50041.25862
1.60291E+12,10/17/20 4:00,ZEC/USD,62.93,63.26,61.37,62.45,795.151518,49657.2123
1.60282E+12,10/16/20 4:00,ZEC/USD,68.94,68.94,61,62.93,4166.464676,262195.622
1.60273E+12,10/15/20 4:00,ZEC/USD,66.99,69.57,65.27,68.94,3890.99255,268245.0264
1.60265E+12,10/14/20 4:00,ZEC/USD,70.01,70.87,66.99,66.99,1546.963881,103631.1104
1.60256E+12,10/13/20 4:00,ZEC/USD,72.31,72.89,68.66,70.01,2963.908169,207503.2109
1.60248E+12,10/12/20 4:00,ZEC/USD,73.7,75.56,70.76,72.31,3937.443363,284716.5296
1.60239E+12,10/11/20 4:00,ZEC/USD,67.59,74.73,67.04,73.7,6376.837285,469972.9079
1.6023E+12,10/10/20 4:00,ZEC/USD,64.89,68.92,64,67.59,3144.029189,212504.9329
1.60222E+12,10/9/20 4:00,ZEC/USD,61.22,65.67,60.39,64.89,1820.812636,118152.5319
1.60213E+12,10/8/20 4:00,ZEC/USD,60.85,62.12,60.85,61.22,133.565435,8176.875931
1.60204E+12,10/7/20 4:00,ZEC/USD,60.76,62.31,59.8,60.85,2631.044369,160099.0498
1.60196E+12,10/6/20 4:00,ZEC/USD,65.47,66.14,59.59,60.76,1824.00799,110826.7255
1.60187E+12,10/5/20 4:00,ZEC/USD,62.69,66.12,62.12,65.47,1945.828675,127393.4034
1.60178E+12,10/4/20 4:00,ZEC/USD,59.83,63.53,59.83,62.69,1664.008373,104316.6849
1.6017E+12,10/3/20 4:00,ZEC/USD,63.65,63.76,59.24,59.83,1463.147756,87540.13026
1.60161E+12,10/2/20 4:00,ZEC/USD,64.7,66.64,59,63.65,6800.916598,432878.3415
1.60152E+12,10/1/20 4:00,ZEC/USD,65.93,65.93,63.75,64.7,499.9681069,32347.93652
1.60144E+12,9/30/20 4:00,ZEC/USD,60.76,66.15,59.51,65.93,6891.743307,454372.6362
1.60135E+12,9/29/20 4:00,ZEC/USD,57.17,62.07,56.47,60.76,5327.763825,323714.93
1.60127E+12,9/28/20 4:00,ZEC/USD,56.76,59.16,55.94,57.17,2802.918109,160242.8283
1.60118E+12,9/27/20 4:00,ZEC/USD,56.38,57.42,53.94,56.76,1003.73051,56971.74374
1.60109E+12,9/26/20 4:00,ZEC/USD,54.77,56.77,54.19,56.38,763.8784169,43067.46515
1.60101E+12,9/25/20 4:00,ZEC/USD,54.28,55.9,53.84,54.77,922.072278,50501.89866
1.60092E+12,9/24/20 4:00,ZEC/USD,52.93,55.43,52.93,54.28,59.93978821,3253.531704
1.60083E+12,9/23/20 4:00,ZEC/USD,53.39,53.52,50.55,52.93,5595.612898,296175.7907
1.60075E+12,9/22/20 4:00,ZEC/USD,52.84,53.83,51.64,53.39,2629.695306,140399.4324
1.60066E+12,9/21/20 4:00,ZEC/USD,57.4,57.63,51.26,52.84,3109.589942,164310.7326
1.60057E+12,9/20/20 4:00,ZEC/USD,57.62,58.76,55.52,57.4,2532.612606,145371.9636
1.60049E+12,9/19/20 4:00,ZEC/USD,57.89,59.02,57.44,57.62,940.0193971,54163.91766
1.6004E+12,9/18/20 4:00,ZEC/USD,58.77,58.77,56.95,57.89,1849.441451,107064.1656
1.60032E+12,9/17/20 4:00,ZEC/USD,58.19,59.9,57.81,58.77,850.578367,49988.49063
1.60023E+12,9/16/20 4:00,ZEC/USD,57.85,59.68,57,58.19,1609.106676,93633.9175
1.60014E+12,9/15/20 4:00,ZEC/USD,63.35,63.43,57.63,57.85,2989.383477,172935.8342
1.60006E+12,9/14/20 4:00,ZEC/USD,61.97,64.64,61.67,63.35,3290.950638,208481.7229
1.59997E+12,9/13/20 4:00,ZEC/USD,65.54,66.05,61.01,61.97,905.9827877,56143.75336
1.59988E+12,9/12/20 4:00,ZEC/USD,63.96,66.73,62.24,65.54,2039.480515,133667.5529
1.5998E+12,9/11/20 4:00,ZEC/USD,59,64.06,59,63.96,1906.231544,121922.5696
1.59971E+12,9/10/20 4:00,ZEC/USD,60.98,61.93,59,59,451.615047,26645.28777
1.59962E+12,9/9/20 4:00,ZEC/USD,57.97,62.36,57.97,60.98,1142.859791,69691.59006
1.59954E+12,9/8/20 4:00,ZEC/USD,62.23,63.07,56.97,57.97,4302.775353,249431.8872
1.59945E+12,9/7/20 4:00,ZEC/USD,57.55,64,55.6,62.23,3002.697887,186857.8895
1.59936E+12,9/6/20 4:00,ZEC/USD,56.14,60.5,54.66,57.55,2390.305182,137562.0632
1.59928E+12,9/5/20 4:00,ZEC/USD,59.69,60.98,51.79,56.14,6254.1413,351107.4926
1.59919E+12,9/4/20 4:00,ZEC/USD,58.35,62.99,54.61,59.69,4886.924877,291700.5459
1.59911E+12,9/3/20 4:00,ZEC/USD,73.57,73.57,55.52,58.35,9566.569414,558209.3253
1.59902E+12,9/2/20 4:00,ZEC/USD,82.05,83.93,72.67,73.57,4260.398244,313437.4988
1.59893E+12,9/1/20 4:00,ZEC/USD,80.01,85.99,79.15,82.05,6644.448666,545177.013
1.59885E+12,8/31/20 4:00,ZEC/USD,80.1,80.87,77.4,80.01,1968.253851,157479.9906
1.59876E+12,8/30/20 4:00,ZEC/USD,80.7,82.48,78.23,80.1,3303.963827,264647.5025
1.59867E+12,8/29/20 4:00,ZEC/USD,75.08,81.59,75.08,80.7,1831.108716,147770.4734
1.59859E+12,8/28/20 4:00,ZEC/USD,74,76.99,73.91,75.08,1789.023744,134319.9027
1.5985E+12,8/27/20 4:00,ZEC/USD,74.19,74.19,71.01,74,1135.653546,84038.3624
1.59841E+12,8/26/20 4:00,ZEC/USD,76.98,76.98,73.99,74.19,2718.250964,201667.039
1.59833E+12,8/25/20 4:00,ZEC/USD,79.02,79.52,71.47,76.98,5857.596998,450917.8169
1.59824E+12,8/24/20 4:00,ZEC/USD,82.5,83,78.48,79.02,3087.430177,243968.7325
1.59816E+12,8/23/20 4:00,ZEC/USD,76.34,84.84,74.9,82.5,3548.119959,292719.8966
1.59807E+12,8/22/20 4:00,ZEC/USD,73.93,77.9,72.35,76.34,1526.331721,116520.1635
1.59798E+12,8/21/20 4:00,ZEC/USD,80.5,81.31,71.59,73.93,3028.192822,223874.2953
1.5979E+12,8/20/20 4:00,ZEC/USD,76.21,80.5,76.21,80.5,159.0229168,12801.3448
1.59781E+12,8/19/20 4:00,ZEC/USD,79.3,81.33,73.1,76.21,5350.495219,407761.2407
1.59772E+12,8/18/20 4:00,ZEC/USD,87.41,88.99,79,79.3,3513.306673,278605.2192
1.59764E+12,8/17/20 4:00,ZEC/USD,83.72,90.01,83.25,87.41,6986.265286,610669.4487
1.59755E+12,8/16/20 4:00,ZEC/USD,84.81,86.25,81.59,83.72,3224.009219,269914.0518
1.59746E+12,8/15/20 4:00,ZEC/USD,86.48,88.5,84.17,84.81,2618.76018,222097.0508
1.59738E+12,8/14/20 4:00,ZEC/USD,85.17,88.24,83.44,86.48,1935.973035,167422.9481
1.59729E+12,8/13/20 4:00,ZEC/USD,82.52,87.87,78.07,85.17,6243.762583,531781.2592
1.5972E+12,8/12/20 4:00,ZEC/USD,78.91,85,77.81,82.52,5887.302769,485820.2245
1.59712E+12,8/11/20 4:00,ZEC/USD,87.79,88.4,76.89,78.91,6887.803936,543516.6086
1.59703E+12,8/10/20 4:00,ZEC/USD,94.67,94.67,87.61,87.79,4943.602761,433998.8864
1.59695E+12,8/9/20 4:00,ZEC/USD,95.01,95.76,90,94.67,3608.434916,341610.5335
1.59686E+12,8/8/20 4:00,ZEC/USD,92.98,99.07,92.22,95.01,3095.229655,294077.7696
1.59677E+12,8/7/20 4:00,ZEC/USD,95.95,96.93,88,92.98,5711.467206,531052.2208
1.59669E+12,8/6/20 4:00,ZEC/USD,95.09,102.76,92.82,95.95,7809.359541,749308.048
1.5966E+12,8/5/20 4:00,ZEC/USD,85.79,97.97,85.52,95.09,8912.384238,847478.6172
1.59651E+12,8/4/20 4:00,ZEC/USD,83.1,87.75,80.04,85.79,4492.765392,385434.343
1.59643E+12,8/3/20 4:00,ZEC/USD,84.52,84.96,81.64,83.1,1431.374483,118947.2195
1.59634E+12,8/2/20 4:00,ZEC/USD,90.13,90.66,76.01,84.52,10051.04775,849514.5558
1.59625E+12,8/1/20 4:00,ZEC/USD,78.2,94.24,78.2,90.13,12900.32348,1162706.155
1.59617E+12,7/31/20 4:00,ZEC/USD,70.81,78.99,70.54,78.2,5906.435069,461883.2224
1.59608E+12,7/30/20 4:00,ZEC/USD,70.46,72.91,70.46,70.81,1258.612684,89122.36415
1.596E+12,7/29/20 4:00,ZEC/USD,71.4,74.02,70.37,70.46,4258.865352,300079.6527
1.59591E+12,7/28/20 4:00,ZEC/USD,71.43,73,69.22,71.4,2072.953266,148008.8632
1.59582E+12,7/27/20 4:00,ZEC/USD,68.39,73,67.27,71.43,6570.778238,469350.6895
1.59574E+12,7/26/20 4:00,ZEC/USD,65.08,69,63.98,68.39,3732.632777,255274.7556
1.59565E+12,7/25/20 4:00,ZEC/USD,64.19,65.97,63.23,65.08,3162.169319,205793.9793
1.59556E+12,7/24/20 4:00,ZEC/USD,62.73,64.7,61.8,64.19,4245.169372,272497.422
1.59548E+12,7/23/20 4:00,ZEC/USD,63.77,65,62.37,62.73,3021.044478,189510.1201
1.59539E+12,7/22/20 4:00,ZEC/USD,62.92,64.68,60.92,63.77,3755.404887,239482.1697
1.5953E+12,7/21/20 4:00,ZEC/USD,58.4,64,58.4,62.92,6074.763123,382224.0957
1.59522E+12,7/20/20 4:00,ZEC/USD,57.96,59,56.96,58.4,2010.164547,117393.6095
1.59513E+12,7/19/20 4:00,ZEC/USD,58.48,58.5,57,57.96,1232.8666,71456.94816
1.59504E+12,7/18/20 4:00,ZEC/USD,58.57,59.63,58.18,58.48,400.9012495,23444.70507
1.59496E+12,7/17/20 4:00,ZEC/USD,58.71,60.29,58,58.57,2073.584737,121449.858
1.59487E+12,7/16/20 4:00,ZEC/USD,61.11,61.11,58.71,58.71,34.428895,2021.320425
1.59479E+12,7/15/20 4:00,ZEC/USD,62,62.88,60.71,61.11,3913.601201,239160.1694
1.5947E+12,7/14/20 4:00,ZEC/USD,59.96,62.93,58.96,62,3774.304783,234006.8966
1.59461E+12,7/13/20 4:00,ZEC/USD,61.97,63.79,58.5,59.96,10146.7544,608399.3939
1.59453E+12,7/12/20 4:00,ZEC/USD,56.25,63,55.9,61.97,5070.295528,314206.2139
1.59444E+12,7/11/20 4:00,ZEC/USD,56.18,56.75,55.06,56.25,3299.613319,185603.2492
1.59435E+12,7/10/20 4:00,ZEC/USD,55.77,56.47,54.35,56.18,1527.304917,85803.99022
1.59427E+12,7/9/20 4:00,ZEC/USD,56.68,58.81,55.5,55.77,2426.54651,135328.4989
1.59418E+12,7/8/20 4:00,ZEC/USD,57.25,58.98,56.54,56.68,5832.825889,330604.5714
1.59409E+12,7/7/20 4:00,ZEC/USD,54.93,58,53.68,57.25,3538.655516,202588.0283
1.59401E+12,7/6/20 4:00,ZEC/USD,51.78,55.9,51.78,54.93,6851.186448,376335.6716
1.59392E+12,7/5/20 4:00,ZEC/USD,51.19,52.24,50.18,51.78,620.101702,32108.86613
1.59384E+12,7/4/20 4:00,ZEC/USD,51.26,51.65,50.7,51.19,656.72092,33617.54389
1.59375E+12,7/3/20 4:00,ZEC/USD,51.07,51.58,50.87,51.26,844.5787836,43293.10844
1.59366E+12,7/2/20 4:00,ZEC/USD,52.07,52.07,51.07,51.07,296.359706,15135.09019
1.59358E+12,7/1/20 4:00,ZEC/USD,51.29,52.5,51.29,52.07,3191.254645,166168.6294
1.59349E+12,6/30/20 4:00,ZEC/USD,52.25,52.62,51.1,51.29,3574.603903,183341.4342
